,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday
341,,0,2017/11/24 1:11,1465.947189,,2017/11/24 1:11,1473.688636,2017/11/27 0:41,1476.996703,,2017/11/27 0:41,1497.760099,2017/11/28 0:41,1495.280829,,2017/11/28 0:41,1398.870216,2017/11/29 0:41,1393.79816,,2017/11/29 0:41,1488.591275,2017/11/30 0:41,1496.393025,,2017/11/30 0:41,1371.868842,2017/12/1 0:41,1370.622762,,2017/12/1 0:41,1412.591023,2017/12/4 0:41,1415.405438
342,,0,2017/11/24 1:12,1466.038082,,2017/11/24 1:12,1473.78066,2017/11/27 0:42,1476.996703,,2017/11/27 0:42,1497.760099,2017/11/28 0:42,1495.291211,,2017/11/28 0:42,1398.858718,2017/11/29 0:42,1393.956155,,2017/11/29 0:42,1488.745181,2017/11/30 0:42,1496.393025,,2017/11/30 0:42,1371.868842,2017/12/1 0:42,1370.685844,,2017/12/1 0:42,1412.656037,2017/12/4 0:42,1415.683898
343,,0,2017/11/24 1:13,1466.082302,,2017/11/24 1:13,1473.824463,2017/11/27 0:43,1476.996703,,2017/11/27 0:43,1497.760099,2017/11/28 0:43,1495.461018,,2017/11/28 0:43,1399.045854,2017/11/29 0:43,1393.862587,,2017/11/29 0:43,1488.660085,2017/11/30 0:43,1496.478121,,2017/11/30 0:43,1371.963871,2017/12/1 0:43,1370.733359,,2017/12/1 0:43,1412.702447,2017/12/4 0:43,1415.730308
344,,0,2017/11/24 1:14,1466.126522,,2017/11/24 1:14,1473.868266,2017/11/27 0:44,1477.088727,,2017/11/27 0:44,1497.855384,2017/11/28 0:44,1495.461018,,2017/11/28 0:44,1399.045854,2017/11/29 0:44,1393.364817,,2017/11/29 0:44,1488.13587,2017/11/30 0:44,1495.87512,,2017/11/30 0:44,1371.428077,2017/12/1 0:44,1370.796441,,2017/12/1 0:44,1412.767461,2017/12/4 0:44,1415.60028
345,,0,2017/11/24 1:15,1466.126522,,2017/11/24 1:15,1473.868266,2017/11/27 0:45,1477.064616,,2017/11/27 0:45,1497.828967,2017/11/28 0:45,1495.556303,,2017/11/28 0:45,1399.127923,2017/11/29 0:45,1393.247463,,2017/11/29 0:45,1487.988275,2017/11/30 0:45,1495.980168,,2017/11/30 0:45,1371.490347,2017/12/1 0:45,1370.875903,,2017/12/1 0:45,1412.841677,2017/12/4 0:45,1415.55387
346,,0,2017/11/24 1:16,1465.993862,,2017/11/24 1:16,1473.736858,2017/11/27 0:46,1477.040505,,2017/11/27 0:46,1497.80255,2017/11/28 0:46,1495.545921,,2017/11/28 0:46,1399.139421,2017/11/29 0:46,1393.11861,,2017/11/29 0:46,1487.850656,2017/11/30 0:46,1496.107811,,2017/11/30 0:46,1371.632892,2017/12/1 0:46,1370.655521,,2017/12/1 0:46,1412.609426,2017/12/4 0:46,1415.55387
347,,0,2017/11/24 1:17,1466.082302,,2017/11/24 1:17,1473.824463,2017/11/27 0:47,1476.996703,,2017/11/27 0:47,1497.760099,2017/11/28 0:47,1495.461018,,2017/11/28 0:47,1399.045854,2017/11/29 0:47,1393.11861,,2017/11/29 0:47,1487.850656,2017/11/30 0:47,1496.022715,,2017/11/30 0:47,1371.537862,2017/12/1 0:47,1370.608006,,2017/12/1 0:47,1412.563016,2017/12/4 0:47,1415.55387
348,,0,2017/11/24 1:18,1465.858749,,2017/11/24 1:18,1473.601031,2017/11/27 0:48,1477.128111,,2017/11/27 0:48,1497.887454,2017/11/28 0:48,1495.365732,,2017/11/28 0:48,1398.963784,2017/11/29 0:48,1392.784978,,2017/11/29 0:48,1487.516583,2017/11/30 0:48,1496.022715,,2017/11/30 0:48,1371.537862,2017/12/1 0:48,1370.402379,,2017/12/1 0:48,1412.358772,2017/12/4 0:48,1415.683898
349,,0,2017/11/24 1:19,1465.988956,,2017/11/24 1:19,1473.72802,2017/11/27 0:49,1476.996703,,2017/11/27 0:49,1497.760099,2017/11/28 0:49,1495.428948,,2017/11/28 0:49,1398.987571,2017/11/29 0:49,1392.860903,,2017/11/29 0:49,1487.575417,2017/11/30 0:49,1496.297954,,2017/11/30 0:49,1371.790192,2017/12/1 0:49,1370.277026,,2017/12/1 0:49,1412.21934,2017/12/4 0:49,1415.730308
350,,0,2017/11/24 1:20,1465.679416,,2017/11/24 1:20,1473.421401,2017/11/27 0:50,1476.992284,,2017/11/27 0:50,1497.749717,2017/11/28 0:50,1495.50347,,2017/11/28 0:50,1399.092637,2017/11/29 0:50,1392.702909,,2017/11/29 0:50,1487.421512,2017/11/30 0:50,1496.271692,,2017/11/30 0:50,1371.774624,2017/12/1 0:50,1370.0714,,2017/12/1 0:50,1412.015096,2017/12/4 0:50,1415.646689
351,,0,2017/11/24 1:21,1465.544303,,2017/11/24 1:21,1473.285575,2017/11/27 0:51,1476.904678,,2017/11/27 0:51,1497.664813,2017/11/28 0:51,1495.50347,,2017/11/28 0:51,1399.092637,2017/11/29 0:51,1392.796477,,2017/11/29 0:51,1487.506607,2017/11/30 0:51,1496.31424,,2017/11/30 0:51,1371.822139,2017/12/1 0:51,1370.118915,,2017/12/1 0:51,1412.061506,2017/12/4 0:51,1415.646689
352,,0,2017/11/24 1:22,1465.886991,,2017/11/24 1:22,1473.63398,2017/11/27 0:52,1476.9529,,2017/11/27 0:52,1497.717647,2017/11/28 0:52,1495.428948,,2017/11/28 0:52,1398.987571,2017/11/29 0:52,1392.345491,,2017/11/29 0:52,1487.02494,2017/11/30 0:52,1495.842548,,2017/11/30 0:52,1371.364183,2017/12/1 0:52,1369.709285,,2017/12/1 0:52,1411.634213,2017/12/4 0:52,1415.646689
353,,0,2017/11/24 1:23,1466.284971,,2017/11/24 1:23,1474.028203,2017/11/27 0:53,1476.928789,,2017/11/27 0:53,1497.69123,2017/11/28 0:53,1495.927063,,2017/11/28 0:53,1399.467698,2017/11/29 0:53,1392.181352,,2017/11/29 0:53,1486.834797,2017/11/30 0:53,1494.944358,,2017/11/30 0:53,1370.608818,2017/12/1 0:53,1369.50447,,2017/12/1 0:53,1411.420566,2017/12/4 0:53,1415.60028
354,,0,2017/11/24 1:24,1466.352527,,2017/11/24 1:24,1474.096117,2017/11/27 0:54,1477.044924,,2017/11/27 0:54,1497.812933,2017/11/28 0:54,1496.001585,,2017/11/28 0:54,1399.572765,2017/11/29 0:54,1392.041001,,2017/11/29 0:54,1486.707154,2017/11/30 0:54,1494.856617,,2017/11/30 0:54,1370.400756,2017/12/1 0:54,1369.409441,,2017/12/1 0:54,1411.327746,2017/12/4 0:54,1415.358626
355,,0,2017/11/24 1:25,1466.308307,,2017/11/24 1:25,1474.052314,2017/11/27 0:55,1477.044924,,2017/11/27 0:55,1497.812933,2017/11/28 0:55,1495.874229,,2017/11/28 0:55,1399.432413,2017/11/29 0:55,1392.087785,,2017/11/29 0:55,1486.749702,2017/11/30 0:55,1495.282095,,2017/11/30 0:55,1370.875903,2017/12/1 0:55,1369.314411,,2017/12/1 0:55,1411.234926,2017/12/4 0:55,1415.265806
356,,0,2017/11/24 1:26,1466.352527,,2017/11/24 1:26,1474.096117,2017/11/27 0:56,1477.128111,,2017/11/27 0:56,1497.887454,2017/11/28 0:56,1496.022349,,2017/11/28 0:56,1399.549767,2017/11/29 0:56,1392.041001,,2017/11/29 0:56,1486.707154,2017/11/30 0:56,1494.852952,,2017/11/30 0:56,1370.465462,2017/12/1 0:56,1369.314411,,2017/12/1 0:56,1411.234926,2017/12/4 0:56,1415.303014
357,,0,2017/11/24 1:27,1466.219867,,2017/11/24 1:27,1473.964709,2017/11/27 0:57,1476.996703,,2017/11/27 0:57,1497.760099,2017/11/28 0:57,1495.916681,,2017/11/28 0:57,1399.479197,2017/11/29 0:57,1391.982718,,2017/11/29 0:57,1486.674582,2017/11/30 0:57,1495.016833,,2017/11/30 0:57,1370.607194,2017/12/1 0:57,1369.062893,,2017/12/1 0:57,1410.965467,2017/12/4 0:57,1415.377431
358,,0,2017/11/24 1:28,1466.128974,,2017/11/24 1:28,1473.872685,2017/11/27 0:58,1476.948481,,2017/11/27 0:58,1497.707265,2017/11/28 0:58,1495.916681,,2017/11/28 0:58,1399.479197,2017/11/29 0:58,1392.076286,,2017/11/29 0:58,1486.759677,2017/11/30 0:58,1495.1345,,2017/11/30 0:58,1370.766118,2017/12/1 0:58,1368.873646,,2017/12/1 0:58,1410.770424,2017/12/4 0:58,1415.433043
359,,0,2017/11/24 1:29,1466.217414,,2017/11/24 1:29,1473.96029,2017/11/27 0:59,1476.904678,,2017/11/27 0:59,1497.664813,2017/11/28 0:59,1495.874229,,2017/11/28 0:59,1399.432413,2017/11/29 0:59,1392.216638,,2017/11/29 0:59,1486.887321,2017/11/30 0:59,1495.006857,,2017/11/30 0:59,1370.623574,2017/12/1 0:59,1368.683588,,2017/12/1 0:59,1410.584784,2017/12/4 0:59,1415.386633
360,,0,2017/11/24 1:30,1466.357433,,2017/11/24 1:30,1474.104955,2017/11/27 1:00,1476.633025,,2017/11/27 1:00,1497.389339,2017/11/28 1:00,1495.736492,,2017/11/28 1:00,1399.30356,2017/11/29 1:00,1392.169854,,2017/11/29 1:00,1486.844773,2017/11/30 1:00,1494.731618,,2017/11/30 1:00,1370.371244,2017/12/1 1:00,1368.730291,,2017/12/1 1:00,1410.640597,2017/12/4 1:00,1415.377431
361,,0,,0,,,0,2017/11/27 1:01,1476.817073,,2017/11/27 1:01,1497.57991,2017/11/28 1:01,1495.699693,,2017/11/28 1:01,1399.297416,2017/11/29 1:01,1392.005715,,2017/11/29 1:01,1486.65463,2017/11/30 1:01,1494.561427,,2017/11/30 1:01,1370.181185,2017/12/1 1:01,1368.793373,,2017/12/1 1:01,1410.705611,2017/12/4 1:01,1415.55387
362,,0,,0,,,0,2017/11/27 1:02,1476.792962,,2017/11/27 1:02,1497.553493,2017/11/28 1:02,1495.704423,,2017/11/28 1:02,1399.245277,2017/11/29 1:02,1391.876862,,2017/11/29 1:02,1486.517011,2017/11/30 1:02,1494.636547,,2017/11/30 1:02,1370.292594,2017/12/1 1:02,1368.447637,,2017/12/1 1:02,1410.333929,2017/12/4 1:02,1415.563071
363,,0,,0,,,0,2017/11/27 1:03,1476.836765,,2017/11/27 1:03,1497.595945,2017/11/28 1:03,1495.831778,,2017/11/28 1:03,1399.385629,2017/11/29 1:03,1391.783294,,2017/11/29 1:03,1486.431915,2017/11/30 1:03,1494.593999,,2017/11/30 1:03,1370.245079,2017/12/1 1:03,1368.210064,,2017/12/1 1:03,1410.101879,2017/12/4 1:03,1415.516661
364,,0,,0,,,0,2017/11/27 1:04,1476.904678,,2017/11/27 1:04,1497.664813,2017/11/28 1:04,1495.736492,,2017/11/28 1:04,1399.30356,2017/11/29 1:04,1391.595369,,2017/11/29 1:04,1486.179273,2017/11/30 1:04,1494.584023,,2017/11/30 1:04,1370.261459,2017/12/1 1:04,1368.257579,,2017/12/1 1:04,1410.148289,2017/12/4 1:04,1415.516661
365,,0,,0,,,0,2017/11/27 1:05,1476.904678,,2017/11/27 1:05,1497.664813,2017/11/28 1:05,1495.683658,,2017/11/28 1:05,1399.268275,2017/11/29 1:05,1391.537087,,2017/11/29 1:05,1486.146701,2017/11/30 1:05,1494.541476,,2017/11/30 1:05,1370.213944,2017/12/1 1:05,1368.146981,,2017/12/1 1:05,1410.036865,2017/12/4 1:05,1415.470251
366,,0,,0,,,0,2017/11/27 1:06,1476.812654,,2017/11/27 1:06,1497.569528,2017/11/28 1:06,1495.630825,,2017/11/28 1:06,1399.232989,2017/11/29 1:06,1391.467305,,2017/11/29 1:06,1486.124105,2017/11/30 1:06,1494.518879,,2017/11/30 1:06,1370.13367,2017/12/1 1:06,1368.210064,,2017/12/1 1:06,1410.101879,2017/12/4 1:06,1415.544668
367,,0,,0,,,0,2017/11/27 1:07,1476.768852,,2017/11/27 1:07,1497.527076,2017/11/28 1:07,1495.588373,,2017/11/28 1:07,1399.186205,2017/11/29 1:07,1391.654441,,2017/11/29 1:07,1486.294296,2017/11/30 1:07,1494.476331,,2017/11/30 1:07,1370.086156,2017/12/1 1:07,1368.257579,,2017/12/1 1:07,1410.148289,2017/12/4 1:07,1415.637488
368,,0,,0,,,0,2017/11/27 1:08,1476.768852,,2017/11/27 1:08,1497.527076,2017/11/28 1:08,1495.365732,,2017/11/28 1:08,1398.963784,2017/11/29 1:08,1392.12307,,2017/11/29 1:08,1486.802225,2017/11/30 1:08,1495.87512,,2017/11/30 1:08,1371.428077,2017/12/1 1:08,1368.398499,,2017/12/1 1:08,1410.306325,2017/12/4 1:08,1415.776718
369,,0,,0,,,0,2017/11/27 1:09,1476.768852,,2017/11/27 1:09,1497.527076,2017/11/28 1:09,1495.365732,,2017/11/28 1:09,1398.963784,2017/11/29 1:09,1391.823934,,2017/11/29 1:09,1486.438225,2017/11/30 1:09,1495.514786,,2017/11/30 1:09,1371.080718,2017/12/1 1:09,1368.745858,,2017/12/1 1:09,1410.659201,2017/12/4 1:09,1415.683898
370,,0,,0,,,0,2017/11/27 1:10,1476.817073,,2017/11/27 1:10,1497.57991,2017/11/28 1:10,1495.106293,,2017/11/28 1:10,1398.735219,2017/11/29 1:10,1391.326164,,2017/11/29 1:10,1485.91401,2017/11/30 1:10,1495.312023,,2017/11/30 1:10,1370.826765,2017/12/1 1:10,1369.108785,,2017/12/1 1:10,1411.030682,2017/12/4 1:10,1415.813926
371,,0,,0,,,0,2017/11/27 1:11,1476.860876,,2017/11/27 1:11,1497.622362,2017/11/28 1:11,1495.063841,,2017/11/28 1:11,1398.688435,2017/11/29 1:11,1391.139029,,2017/11/29 1:11,1485.743819,2017/11/30 1:11,1495.56731,,2017/11/30 1:11,1371.111853,2017/12/1 1:11,1369.298844,,2017/12/1 1:11,1411.216322,2017/12/4 1:11,1415.860336
372,,0,,0,,,0,2017/11/27 1:12,1476.278185,,2017/11/27 1:12,1497.039343,2017/11/28 1:12,1494.8412,,2017/11/28 1:12,1398.466014,2017/11/29 1:12,1391.139029,,2017/11/29 1:12,1485.743819,2017/11/30 1:12,1495.609858,,2017/11/30 1:12,1371.159368,2017/12/1 1:12,1369.093217,,2017/12/1 1:12,1411.012078,2017/12/4 1:12,1415.823128
373,,0,,0,,,0,2017/11/27 1:13,1476.549839,,2017/11/27 1:13,1497.314818,2017/11/28 1:13,1494.942139,,2017/11/28 1:13,1398.588724,2017/11/29 1:13,1391.314666,,2017/11/29 1:13,1485.923986,2017/11/30 1:13,1495.609858,,2017/11/30 1:13,1371.159368,2017/12/1 1:13,1369.187435,,2017/12/1 1:13,1411.114301,2017/12/4 1:13,1415.776718
374,,0,,0,,,0,2017/11/27 1:14,1476.768852,,2017/11/27 1:14,1497.527076,2017/11/28 1:14,1494.798749,,2017/11/28 1:14,1398.41923,2017/11/29 1:14,1391.173525,,2017/11/29 1:14,1485.713892,2017/11/30 1:14,1495.4985,,2017/11/30 1:14,1371.048771,2017/12/1 1:14,1369.281653,,2017/12/1 1:14,1411.216523,2017/12/4 1:14,1415.776718
375,,0,,0,,,0,2017/11/27 1:15,1476.681246,,2017/11/27 1:15,1497.442173,2017/11/28 1:15,1494.8412,,2017/11/28 1:15,1398.466014,2017/11/29 1:15,1390.799253,,2017/11/29 1:15,1485.373509,2017/11/30 1:15,1495.583596,,2017/11/30 1:15,1371.1438,2017/12/1 1:15,1369.519226,,2017/12/1 1:15,1411.448573,2017/12/4 1:15,1415.776718
376,,0,,0,,,0,2017/11/27 1:16,1476.768852,,2017/11/27 1:16,1497.527076,2017/11/28 1:16,1494.76195,,2017/11/28 1:16,1398.413087,2017/11/29 1:16,1390.565333,,2017/11/29 1:16,1485.16077,2017/11/30 1:16,1495.832573,,2017/11/30 1:16,1371.380562,2017/12/1 1:16,1369.518414,,2017/12/1 1:16,1411.457976,2017/12/4 1:16,1415.823128
377,,0,,0,,,0,2017/11/27 1:17,1476.860876,,2017/11/27 1:17,1497.622362,2017/11/28 1:17,1494.507239,,2017/11/28 1:17,1398.132383,2017/11/29 1:17,1390.530048,,2017/11/29 1:17,1485.108246,2017/11/30 1:17,1496.350477,,2017/11/30 1:17,1371.821327,2017/12/1 1:17,1369.612632,,2017/12/1 1:17,1411.560199,2017/12/4 1:17,1415.990365
378,,0,,0,,,0,2017/11/27 1:18,1476.909098,,2017/11/27 1:18,1497.675195,2017/11/28 1:18,1494.634595,,2017/11/28 1:18,1398.272735,2017/11/29 1:18,1390.717184,,2017/11/29 1:18,1485.278437,2017/11/30 1:18,1496.291644,,2017/11/30 1:18,1371.741865,2017/12/1 1:18,1369.973935,,2017/12/1 1:18,1411.950485,2017/12/4 1:18,1416.287831
379,,0,,0,,,0,2017/11/27 1:19,1476.996703,,2017/11/27 1:19,1497.760099,2017/11/28 1:19,1494.634595,,2017/11/28 1:19,1398.272735,2017/11/29 1:19,1390.717184,,2017/11/29 1:19,1485.278437,2017/11/30 1:19,1496.419287,,2017/11/30 1:19,1371.884409,2017/12/1 1:19,1370.163994,,2017/12/1 1:19,1412.136125,2017/12/4 1:19,1416.798341
380,,0,,0,,,0,2017/11/27 1:20,1477.040505,,2017/11/27 1:20,1497.80255,2017/11/28 1:20,1494.867617,,2017/11/28 1:20,1398.483657,2017/11/29 1:20,1390.412694,,2017/11/29 1:20,1484.960651,2017/11/30 1:20,1496.933527,,2017/11/30 1:20,1372.38988,2017/12/1 1:20,1370.62195,,2017/12/1 1:20,1412.600426,2017/12/4 1:20,1416.900563
381,,0,,0,,,0,2017/11/27 1:21,1477.18517,,2017/11/27 1:21,1497.961052,2017/11/28 1:21,1494.76195,,2017/11/28 1:21,1398.413087,2017/11/29 1:21,1389.884994,,2017/11/29 1:21,1484.337699,2017/11/30 1:21,1497.461407,,2017/11/30 1:21,1372.814266,2017/12/1 1:21,1370.812009,,2017/12/1 1:21,1412.786065,2017/12/4 1:21,1416.909765
382,,0,,0,,,0,2017/11/27 1:22,1477.588232,,2017/11/27 1:22,1498.363881,2017/11/28 1:22,1494.496857,,2017/11/28 1:22,1398.143882,2017/11/29 1:22,1389.299011,,2017/11/29 1:22,1483.682175,2017/11/30 1:22,1497.664171,,2017/11/30 1:22,1373.068219,2017/12/1 1:22,1370.812009,,2017/12/1 1:22,1412.786065,2017/12/4 1:22,1416.863355
383,,0,,0,,,0,2017/11/27 1:23,1477.675837,,2017/11/27 1:23,1498.448785,2017/11/28 1:23,1494.411954,,2017/11/28 1:23,1398.050314,2017/11/29 1:23,1388.877955,,2017/11/29 1:23,1483.299244,2017/11/30 1:23,1497.664171,,2017/11/30 1:23,1373.068219,2017/12/1 1:23,1370.812009,,2017/12/1 1:23,1412.786065,2017/12/4 1:23,1416.816945
384,,0,,0,,,0,2017/11/27 1:24,1478.078899,,2017/11/27 1:24,1498.851614,2017/11/28 1:24,1494.126097,,2017/11/28 1:24,1397.804106,2017/11/29 1:24,1388.409326,,2017/11/29 1:24,1482.791315,2017/11/30 1:24,1497.896861,,2017/11/30 1:24,1373.273033,2017/12/1 1:24,1370.875091,,2017/12/1 1:24,1412.851079,2017/12/4 1:24,1416.668312
385,,0,,0,,,0,2017/11/27 1:25,1478.311169,,2017/11/27 1:25,1499.095019,2017/11/28 1:25,1493.501551,,2017/11/28 1:25,1397.276406,2017/11/29 1:25,1388.362542,,2017/11/29 1:25,1482.748767,2017/11/30 1:25,1497.821741,,2017/11/30 1:25,1373.161625,2017/12/1 1:25,1370.764494,,2017/12/1 1:25,1412.739655,2017/12/4 1:25,1416.510478
386,,0,,0,,,0,2017/11/27 1:26,1478.446996,,2017/11/27 1:26,1499.232756,2017/11/28 1:26,1493.077034,,2017/11/28 1:26,1396.808566,2017/11/29 1:26,1387.811845,,2017/11/29 1:26,1482.145767,2017/11/30 1:26,1497.293861,,2017/11/30 1:26,1372.737239,2017/12/1 1:26,1370.765306,,2017/12/1 1:26,1412.730252,2017/12/4 1:26,1416.42686
387,,0,,0,,,0,2017/11/27 1:27,1478.578404,,2017/11/27 1:27,1499.360112,2017/11/28 1:27,1493.119485,,2017/11/28 1:27,1396.85535,2017/11/29 1:27,1387.531141,,2017/11/29 1:27,1481.89048,2017/11/30 1:27,1497.166217,,2017/11/30 1:27,1372.594695,2017/12/1 1:27,1370.717791,,2017/12/1 1:27,1412.683843,2017/12/4 1:27,1416.42686
388,,0,,0,,,0,2017/11/27 1:28,1478.486379,,2017/11/27 1:28,1499.264826,2017/11/28 1:28,1493.129867,,2017/11/28 1:28,1396.843852,2017/11/29 1:28,1387.344005,,2017/11/29 1:28,1481.720288,2017/11/30 1:28,1496.976074,,2017/11/30 1:28,1372.437395,2017/12/1 1:28,1370.369621,,2017/12/1 1:28,1412.340369,2017/12/4 1:28,1416.250019
389,,0,,0,,,0,2017/11/27 1:29,1478.53902,,2017/11/27 1:29,1499.328042,2017/11/28 1:29,1493.415724,,2017/11/28 1:29,1397.090059,2017/11/29 1:29,1387.39,,2017/11/29 1:29,1481.680385,2017/11/30 1:29,1497.261289,,2017/11/30 1:29,1372.673345,2017/12/1 1:29,1370.669465,,2017/12/1 1:29,1412.646835,2017/12/4 1:29,1415.702301
390,,0,,0,,,0,2017/11/27 1:30,1478.635463,,2017/11/27 1:30,1499.433709,2017/11/28 1:30,1493.415724,,2017/11/28 1:30,1397.090059,2017/11/29 1:30,1387.495856,,2017/11/29 1:30,1481.837956,2017/11/30 1:30,1497.261289,,2017/11/30 1:30,1372.673345,2017/12/1 1:30,1370.669465,,2017/12/1 1:30,1412.646835,2017/12/4 1:30,1415.739509
